time_s,ax_ms2,ay_ms2,az_ms2,gx_rad_s,gy_rad_s,gz_rad_s,mx_T,my_T,mz_T,qx,qy,qz,qw,roll_deg,pitch_deg,yaw_deg,raw
0.39705586433410645,2.8243151999999996,-38.36361479999999,-87.7106776,2.6302111827554547e-05,-1.0646508437165409e-05,-9.1106186954104e-06,-1.301e-05,7.400000000000001e-07,4.525e-05,-0.0018163286946146064,0.20566184299545687,0.9763959775356247,0.06596061201988039,23.676000000000002,1.7580000000000005,172.639,"$VNYMR,+172.639,+001.758,+023.676,-00.1301,+00.0074,+00.4525,+00.288,-03.912,-08.944,+00.001507,-00.000610,-00.000522*60"
0.4226069450378418,2.9321883499999997,-38.6970409,-87.66164434999999,1.48352986419518e-05,-1.1030480872604163e-05,-2.0769418098732523e-06,-1.29e-05,-6.000000000000001e-07,4.487e-05,-0.0017981291498023848,0.20567784266409153,0.9763928791054335,0.06595708757069346,23.677999999999997,1.7559999999999998,172.639,"$VNYMR,+172.639,+001.756,+023.678,-00.1290,-00.0060,+00.4487,+00.299,-03.946,-08.939,+00.000850,-00.000632,-00.000119*6A"
0.44864773750305176,2.7066354,-38.7558808,-88.07352365,-5.522221753310059e-05,1.3020156219877699e-05,-2.408554367752175e-06,-1.29e-05,5.000000000000001e-07,4.566e-05,-0.001806653307210806,0.20567836348424906,0.9763926335451977,0.06595886564323328,23.67800000000001,1.7570000000000006,172.639,"$VNYMR,+172.639,+001.757,+023.678,-00.1290,+00.0050,+00.4566,+00.276,-03.952,-08.981,-00.003164,+00.000746,-00.000138*6B"
0.47341084480285645,2.61837555,-38.5205212,-87.64203104999999,7.04240353179712e-05,-7.033676885537148e-06,-8.656833089891875e-06,-1.314e-05,-9.6e-07,4.579e-05,-0.0018049265075273417,0.20570392531313259,0.9763872485636295,0.06595891291870251,23.681000000000004,1.7570000000000006,172.639,"$VNYMR,+172.639,+001.757,+023.681,-00.1314,-00.0096,+00.4579,+00.267,-03.928,-08.937,+00.004035,-00.000403,-00.000496*63"
0.4976508617401123,3.0989014,-38.5793611,-88.0441037,-2.040289895581371e-05,1.0018189906447452e-05,5.148721293383273e-06,-1.303e-05,-9.6e-07,4.659e-05,-0.0017975535655623599,0.20568636329152654,0.9763910841904789,0.06595710325981903,23.679000000000006,1.7560000000000004,172.639,"$VNYMR,+172.639,+001.756,+023.679,-00.1303,-00.0096,+00.4659,+00.316,-03.934,-08.978,-00.001169,+00.000574,+00.000295*6C"
0.5220127105712891,2.6870221,-38.373421449999995,-87.76951749999999,2.2741640153486113e-05,-2.96705972839036e-07,1.2444197566719569e-05,-1.324e-05,1.3e-07,4.444e-05,-0.0018084481894634218,0.20567834771039306,0.9763932091077075,0.0659503450075982,23.678000000000008,1.7570000000000006,172.64,"$VNYMR,+172.640,+001.757,+023.678,-00.1324,+00.0013,+00.4444,+00.274,-03.913,-08.950,+00.001303,-00.000017,+00.000713*6D"
0.5472066402435303,2.9223817,-38.58916775,-88.3971431,-2.0891591146372125e-05,-1.7104226669544429e-06,1.3962634015954637e-06,-1.29e-05,-3.5000000000000004e-07,4.58e-05,-0.0017896049922570304,0.20567732182827086,0.9763931245913129,0.06595530949313073,23.678000000000008,1.7550000000000001,172.639,"$VNYMR,+172.639,+001.755,+023.678,-00.1290,-00.0035,+00.4580,+00.298,-03.935,-09.014,-00.001197,-00.000098,+00.000080*69"
0.5725443363189697,2.9518016499999997,-38.47148795,-88.0244904,-7.208209810736581e-06,2.3719024534602937e-05,6.789330790257942e-06,-1.2790000000000001e-05,-1.0900000000000002e-06,4.5810000000000004e-05,-0.0018010750468660608,0.20566078565271864,0.9763970442589923,0.06594853550827043,23.676000000000005,1.756,172.64,"$VNYMR,+172.640,+001.756,+023.676,-00.1279,-00.0109,+00.4581,+00.301,-03.923,-08.976,-00.000413,+00.001359,+00.000389*63"
0.5999133586883545,3.0694814499999996,-38.4812946,-88.11275024999999,4.3039819354180165e-05,-1.7610372152622784e-05,1.3788101090755204e-06,-1.2889999999999999e-05,-1.21e-06,4.461e-05,-0.0017913998654201307,0.20567730620318952,0.9763937001227895,0.0659467888532106,23.678000000000004,1.7550000000000001,172.64,"$VNYMR,+172.640,+001.755,+023.678,-00.1289,-00.0121,+00.4461,+00.313,-03.924,-08.985,+00.002466,-00.001009,+00.000079*66"
0.6257035732269287,2.9518016499999997,-38.677427599999994,-87.67145099999999,-4.310963252425994e-05,1.6283921921107096e-05,-1.6755160819145564e-06,-1.3020000000000002e-05,1.3e-07,4.592e-05,-0.0017896049922570304,0.20567732182827086,0.9763931245913129,0.06595530949313073,23.678000000000008,1.7550000000000001,172.639,"$VNYMR,+172.639,+001.755,+023.678,-00.1302,+00.0013,+00.4592,+00.301,-03.944,-08.940,-00.002470,+00.000933,-00.000096*6C"
0.6490044593811035,2.8831550999999997,-38.49110124999999,-87.94603719999999,2.1118483949131386e-05,-1.4660765716752367e-06,-1.706932008450454e-05,-1.2790000000000001e-05,-9.6e-07,4.608e-05,-0.0017987047339054762,0.2056693220209933,0.9763946739460316,0.06595707187654498,23.677,1.7559999999999996,172.639,"$VNYMR,+172.639,+001.756,+023.677,-00.1279,-00.0096,+00.4608,+00.294,-03.925,-08.968,+00.001210,-00.000084,-00.000978*69"
0.6735174655914307,2.9125750499999996,-38.6578143,-88.07352365,-3.1834805556376576e-05,6.073745796940267e-06,6.981317007977318e-08,-1.3370000000000002e-05,-8.4e-07,4.564e-05,-0.001790756129294229,0.20566028052212726,0.976396714189062,0.06595527824858574,23.676,1.7549999999999997,172.639,"$VNYMR,+172.639,+001.755,+023.676,-00.1337,-00.0084,+00.4564,+00.297,-03.942,-08.981,-00.001824,+00.000348,+00.000004*65"
0.6975836753845215,3.03025485,-38.4812946,-87.68125765,4.804891430740389e-05,-1.6720254234105677e-05,1.5603243512829306e-05,-1.301e-05,6.100000000000001e-07,4.472e-05,-0.0017919753596502136,0.2056687855529266,0.976395494958706,0.06594677321778658,23.677000000000003,1.7549999999999997,172.64,"$VNYMR,+172.640,+001.755,+023.677,-00.1301,+00.0061,+00.4472,+00.309,-03.924,-08.941,+00.002753,-00.000958,+00.000894*68"
0.722970724105835,2.7066354,-38.5597478,-87.98526379999998,-3.895574890451344e-05,-6.457718232379019e-07,1.4014993893514466e-05,-1.3020000000000002e-05,3.8e-07,4.605e-05,-0.0017823002243440647,0.2056853060628341,0.9763921506130668,0.06594502632449811,23.679,1.754,172.64,"$VNYMR,+172.640,+001.754,+023.679,-00.1302,+00.0038,+00.4605,+00.276,-03.932,-08.972,-00.002232,-00.000037,+00.000803*6E"
0.7489979267120361,2.6085689,-38.687234249999996,-87.82835739999999,-1.701696020694471e-05,2.647664475275398e-05,-2.1973695282608608e-05,-1.3370000000000002e-05,-1.08e-06,4.5900000000000004e-05,-0.001792550853743835,0.20566026488700104,0.9763972897202658,0.06594675757734048,23.676000000000002,1.7550000000000003,172.64,"$VNYMR,+172.640,+001.755,+023.676,-00.1337,-00.0108,+00.4590,+00.266,-03.945,-08.956,-00.000975,+00.001517,-00.001259*62"
0.77286696434021,2.8635417999999997,-38.53032785,-87.77932415,8.569566627292159e-06,-5.7072266540214576e-06,4.9916416607037824e-06,-1.2889999999999999e-05,-3.6e-07,4.4340000000000006e-05,-0.0017852459760328428,0.20566824920230967,0.9763963157916348,0.06593647454470042,23.677000000000003,1.7540000000000002,172.641,"$VNYMR,+172.641,+001.754,+023.677,-00.1289,-00.0036,+00.4434,+00.292,-03.929,-08.951,+00.000491,-00.000327,+00.000286*64"
0.7973101139068604,2.941995,-38.35380815,-88.19120345,2.897246558310587e-06,4.398229715025711e-06,-9.965830028887622e-06,-1.3370000000000002e-05,1.4e-07,4.629e-05,-0.00179434557805693,0.2056602492362129,0.9763978651771128,0.06593823690107306,23.676000000000005,1.7550000000000006,172.641,"$VNYMR,+172.641,+001.755,+023.676,-00.1337,+00.0014,+00.4629,+00.300,-03.911,-08.993,+00.000166,+00.000252,-00.000571*66"
0.8229625225067139,2.83412185,-38.775494099999996,-87.91661724999999,3.2393310917014756e-05,-2.2916173078685544e-05,-2.9845130209103035e-06,-1.3020000000000002e-05,1.3e-07,4.5520000000000005e-05,-0.001793194738446807,0.20567729056244496,0.9763942755799094,0.06593826820826834,23.677999999999997,1.755,172.641,"$VNYMR,+172.641,+001.755,+023.678,-00.1302,+00.0013,+00.4552,+00.289,-03.954,-08.965,+00.001856,-00.001313,-00.000171*62"
0.8470592498779297,2.75566865,-38.726460849999995,-88.34810985,1.3962634015954637e-06,1.6772614111665506e-05,-4.363323129985824e-07,-1.326e-05,-5.9e-07,4.631e-05,-0.001774420237436186,0.20570181102608215,0.9763893813403157,0.0659347585063187,23.681000000000004,1.753000000000001,172.641,"$VNYMR,+172.641,+001.753,+023.681,-00.1326,-00.0059,+00.4631,+00.281,-03.949,-09.009,+00.000080,+00.000961,-00.000025*66"
0.873607873916626,2.9223817,-38.5009079,-87.76951749999999,-2.7401669256310974e-06,2.8902652413026095e-05,-1.106538745764405e-05,-1.336e-05,-1.1e-07,4.497e-05,-0.0017755710157933112,0.20568476978526687,0.9763929713654826,0.0659347275268008,23.678999999999995,1.7530000000000001,172.641,"$VNYMR,+172.641,+001.753,+023.679,-00.1336,-00.0011,+00.4497,+00.298,-03.926,-08.950,-00.000157,+00.001656,-00.000634*66"
0.8971028327941895,2.9321883499999997,-38.598974399999996,-88.01468374999999,1.1588986233242349e-05,-1.398008730847458e-05,-1.8605209826259556e-05,-1.301e-05,1.3e-07,4.473e-05,-0.0017738448480549094,0.20571033162299238,0.9763875862161978,0.06593477398854582,23.682,1.7530000000000003,172.641,"$VNYMR,+172.641,+001.753,+023.682,-00.1301,+00.0013,+00.4473,+00.299,-03.936,-08.975,+00.000664,-00.000801,-00.001066*65"
0.9232385158538818,2.8929617499999996,-38.7558808,-88.21081674999999,-5.7054813247694636e-05,2.986258350162298e-05,1.2548917321839229e-05,-1.326e-05,-2.3e-07,4.630000000000001e-05,-0.0017840951671830327,0.2056852905014986,0.976392726054806,0.06593650569307795,23.679000000000006,1.754,172.641,"$VNYMR,+172.641,+001.754,+023.679,-00.1326,-00.0023,+00.4630,+00.295,-03.952,-08.995,-00.003269,+00.001711,+00.000719*6E"
0.9474673271179199,2.8537351499999994,-38.598974399999996,-87.8871973,-3.953170755767156e-05,-3.822271061867582e-06,-8.90117918517108e-07,-1.324e-05,4.9e-07,4.4710000000000004e-05,-0.0017779412685717672,0.20567623363373036,0.976395341618261,0.06592619137526415,23.678,1.7530000000000003,172.642,"$VNYMR,+172.642,+001.753,+023.678,-00.1324,+00.0049,+00.4471,+00.291,-03.936,-08.962,-00.002265,-00.000219,-00.000051*60"
0.9726922512054443,2.8439284999999996,-38.64800765,-88.25004335,-1.6580627893946132e-06,2.6720990848033185e-05,-1.4660765716752367e-06,-1.2889999999999999e-05,-1.0900000000000002e-06,4.448e-05,-0.0017694170969857412,0.20567571297408221,0.9763955868345201,0.0659244132762131,23.678000000000004,1.7519999999999998,172.642,"$VNYMR,+172.642,+001.752,+023.678,-00.1289,-00.0109,+00.4448,+00.290,-03.941,-08.999,-00.000095,+00.001531,-00.000084*66"
0.9975440502166748,2.8439284999999996,-38.36361479999999,-88.03429704999999,-9.773843811168245e-06,-3.6651914291880924e-06,1.5707963267948967e-06,-1.3250000000000002e-05,3.8e-07,4.563e-05,-0.0017705676947853011,0.20565867162496465,0.9763991764041892,0.06592438238401806,23.676000000000002,1.7519999999999998,172.642,"$VNYMR,+172.642,+001.752,+023.676,-00.1325,+00.0038,+00.4563,+00.290,-03.912,-08.977,-00.000560,-00.000210,+00.000090*6B"
1.0220973491668701,3.0204481999999997,-38.47148795,-88.23043005,-6.475171524898963e-06,-5.916666164260777e-06,-2.373647782712288e-06,-1.314e-05,-7.2e-07,4.5650000000000005e-05,-0.0017705676947853011,0.20565867162496465,0.9763991764041892,0.06592438238401806,23.676000000000002,1.7519999999999998,172.642,"$VNYMR,+172.642,+001.752,+023.676,-00.1314,-00.0072,+00.4565,+00.308,-03.923,-08.997,-00.000371,-00.000339,-00.000136*6C"
1.0489680767059326,2.941995,-38.4616813,-87.87739065,-1.6929693744344997e-06,9.354964790689607e-06,-1.3316862192716735e-05,-1.267e-05,-1.45e-06,4.583e-05,-0.0017620434920320553,0.20565815094537493,0.9763994215370039,0.06592260442872173,23.676,1.7510000000000001,172.642,"$VNYMR,+172.642,+001.751,+023.676,-00.1267,-00.0145,+00.4583,+00.300,-03.922,-08.961,-00.000097,+00.000536,-00.000763*65"
1.073279857635498,3.0400614999999998,-38.5793611,-87.92642389999999,5.825909043157072e-05,-3.1677725923697084e-05,1.2985249634837812e-05,-1.301e-05,6.100000000000001e-07,4.4460000000000005e-05,-0.0017517934853426343,0.20568319226313903,0.9763942821566858,0.06592087235284204,23.67900000000001,1.7500000000000007,172.642,"$VNYMR,+172.642,+001.750,+023.679,-00.1301,+00.0061,+00.4446,+00.310,-03.934,-08.966,+00.003338,-00.001815,+00.000744*69"
1.0973520278930664,3.1773545999999997,-38.4812946,-87.98526379999998,-3.993313328563026e-05,-2.1642082724729685e-05,3.647738136668149e-06,-1.291e-05,-7.2e-07,4.6070000000000004e-05,-0.0017529440213441049,0.20566615093679128,0.9763978718568932,0.06592084176823758,23.677000000000007,1.7500000000000004,172.642,"$VNYMR,+172.642,+001.750,+023.677,-00.1291,-00.0072,+00.4607,+00.324,-03.924,-08.972,-00.002288,-00.001240,+00.000209*64"
1.1224029064178467,2.83412185,-38.64800765,-87.85777734999999,-4.642575810304917e-06,-2.443460952792061e-06,-6.0388392119003805e-06,-1.29e-05,-1.0900000000000002e-06,4.541e-05,-0.0017449950861236508,0.20565710953921026,0.9763999115795622,0.06591904850306833,23.676000000000002,1.749,172.642,"$VNYMR,+172.642,+001.749,+023.676,-00.1290,-00.0109,+00.4541,+00.289,-03.941,-08.959,-00.000266,-00.000140,-00.000346*60"
1.1476161479949951,3.138128,-38.638200999999995,-87.9656505,-4.537856055185257e-06,4.101523742186675e-06,3.2288591161895097e-06,-1.2889999999999999e-05,-4.8e-07,4.474e-05,-0.0017444198338391304,0.20566563022801598,0.9763981168455379,0.06591906372851317,23.677000000000007,1.7490000000000003,172.642,"$VNYMR,+172.642,+001.749,+023.677,-00.1289,-00.0048,+00.4474,+00.320,-03.940,-08.970,-00.000260,+00.000235,+00.000185*68"
1.173595905303955,3.04986815,-38.45187464999999,-87.8087441,1.6091935703387716e-05,6.754424205218055e-06,3.17649923862968e-06,-1.3250000000000002e-05,-1.1e-07,4.5770000000000004e-05,-0.0017553139904677075,0.20565761493995005,0.9764002418260168,0.06591230577139631,23.676000000000002,1.75,172.643,"$VNYMR,+172.643,+001.750,+023.676,-00.1325,-00.0011,+00.4577,+00.311,-03.921,-08.954,+00.000922,+00.000387,+00.000182*6E"
1.197493076324463,2.8831550999999997,-38.5401345,-88.25004335,-3.0054569719342355e-05,-6.335545184739416e-06,-6.5100781099388495e-06,-1.314e-05,-8.4e-07,4.6450000000000004e-05,-0.0017467897829029997,0.20565709430342458,0.9764004867946017,0.06591052780392172,23.676000000000002,1.749,172.643,"$VNYMR,+172.643,+001.749,+023.676,-00.1314,-00.0084,+00.4645,+00.294,-03.930,-08.999,-00.001722,-00.000363,-00.000373*68"
1.2233450412750244,3.01064155,-38.638200999999995,-87.85777734999999,2.431243648028101e-05,1.1938052083641214e-05,5.462880558742251e-06,-1.314e-05,-1.08e-06,4.5520000000000005e-05,-0.0017656329036310967,0.20565812016059087,0.9764005719547885,0.06590556303396145,23.675999999999995,1.7509999999999997,172.644,"$VNYMR,+172.644,+001.751,+023.676,-00.1314,-00.0108,+00.4552,+00.307,-03.940,-08.959,+00.001393,+00.000684,+00.000313*64"
1.249281644821167,3.0890947499999997,-38.5793611,-87.5537712,8.587019919812101e-06,-6.667157742618339e-06,5.777039824101231e-06,-1.301e-05,1.3e-07,4.486e-05,-0.0017662080380990172,0.20564959945036065,0.9764023666232751,0.06590554762339819,23.675000000000004,1.7510000000000001,172.644,"$VNYMR,+172.644,+001.751,+023.675,-00.1301,+00.0013,+00.4486,+00.315,-03.934,-08.928,+00.000492,-00.000382,+00.000331*62"
1.2727582454681396,2.71644205,-38.58916775,-87.86758400000001,3.0700341542580256e-05,-1.9093902016817964e-05,-3.1590459461097367e-06,-1.314e-05,1.3e-07,4.604e-05,-0.0017571086916571158,0.20565759961411492,0.9764008169822149,0.06590378506936802,23.676000000000002,1.7500000000000002,172.644,"$VNYMR,+172.644,+001.750,+023.676,-00.1314,+00.0013,+00.4604,+00.277,-03.935,-08.960,+00.001759,-00.001094,-00.000181*6B"
1.2985455989837646,2.8537351499999994,-38.5401345,-88.07352365,1.1972958668681101e-05,-4.625122517784973e-06,-1.350884841043611e-05,-1.326e-05,-7.2e-07,4.5910000000000006e-05,-0.0017565335725707215,0.20566612031082177,0.9763990222439138,0.06590380040052458,23.67700000000001,1.7500000000000007,172.644,"$VNYMR,+172.644,+001.750,+023.677,-00.1326,-00.0072,+00.4591,+00.291,-03.930,-08.981,+00.000686,-00.000265,-00.000774*64"
1.323425531387329,2.8929617499999996,-38.324388199999994,-87.74009754999999,1.1309733552923257e-05,8.936085770210967e-06,-6.632251157578453e-07,-1.324e-05,-6.000000000000001e-07,4.472e-05,-0.0017468591684389433,0.2056826411015228,0.9763956775109381,0.06590205285500608,23.679,1.7489999999999994,172.644,"$VNYMR,+172.644,+001.749,+023.679,-00.1324,-00.0060,+00.4472,+00.295,-03.908,-08.947,+00.000648,+00.000512,-00.000038*66"
1.3488309383392334,2.9518016499999997,-38.6185877,-88.0244904,-9.075712110370513e-07,2.2968532956245374e-05,-1.827359726838063e-05,-1.3020000000000002e-05,3.8e-07,4.605e-05,-0.001765702428089551,0.20568366679647987,0.9763957626009465,0.06589708857761654,23.679,1.7510000000000003,172.645,"$VNYMR,+172.645,+001.751,+023.679,-00.1302,+00.0038,+00.4605,+00.301,-03.938,-08.976,-00.000052,+00.001316,-00.001047*6F"
1.375624179840088,2.9125750499999996,-38.62839435,-88.03429704999999,-2.3230332344044527e-05,-1.413716694115407e-06,-4.6600291028248595e-06,-1.3250000000000002e-05,7.400000000000001e-07,4.603e-05,-0.001754808214509119,0.2056916823069652,0.976393637582869,0.06590384636388111,23.68,1.7500000000000007,172.644,"$VNYMR,+172.644,+001.750,+023.680,-00.1325,+00.0074,+00.4603,+00.297,-03.939,-08.977,-00.001331,-00.000081,-00.000267*60"
1.3975765705108643,12.8270982,-52.67151715,-57.9376882,-0.007900651738172811,-0.0006868045139522886,0.0012660792926892065,-1.3020000000000002e-05,-9.6e-07,4.58e-05,-0.0016984338828198115,0.20453964215011816,0.9766473173353746,0.06573178571333292,23.546000000000006,1.7310000000000005,172.66,"$VNYMR,+172.660,+001.731,+023.546,-00.1302,-00.0096,+00.4580,+01.308,-05.371,-05.908,-00.452674,-00.039351,+00.072541*6E"
1.423647165298462,-14.09215605,-51.2103263,-106.28447269999998,-0.021245648638431695,0.0018341141510432812,-0.009362120640622784,-1.301e-05,-2.31e-06,4.435e-05,-0.0023388495155224538,0.19165156391515437,0.9791585806335121,0.06717649740485962,22.035000000000007,1.7380000000000007,172.489,"$VNYMR,+172.489,+001.738,+022.035,-00.1301,-00.0231,+00.4435,-01.437,-05.222,-10.838,-01.217286,+00.105087,-00.536410*64"
1.4482741355895996,4.81506515,-46.88559365,-81.591328,-0.01860913681707654,0.006273254383735738,-0.0071310138979208725,-1.326e-05,-3.1500000000000003e-06,4.633e-05,-0.007971507304910853,0.18066767567107592,0.9807879990584913,0.07314743291284816,20.704000000000008,2.411,171.91,"$VNYMR,+171.910,+002.411,+020.704,-00.1326,-00.0315,+00.4633,+00.491,-04.781,-08.320,-01.066225,+00.359431,-00.408577*6E"
1.473595380783081,17.65197,-34.931287299999994,-76.1584439,-0.03550216119383713,0.0026177146253111754,-0.002894454031507396,-1.359e-05,-4.13e-06,4.419e-05,-0.01369960879049752,0.15948169735997544,0.9842442503188711,0.07510768695953995,18.197,2.9190000000000014,171.74,"$VNYMR,+171.740,+002.919,+018.197,-00.1359,-00.0413,+00.4419,+01.800,-03.562,-07.766,-02.034124,+00.149984,-00.165840*61"
